CompanyNumber,RegAddress.PostCode,CompanyCategory,CompanyStatus,CountryOfOrigin,DissolutionDate,IncorporationDate,SICCode.SicText_1,SICCode.SicText_2,SICCode.SicText_3,SICCode.SicText_4
13128171,DL3 7EH,Private Limited Company,Active,United Kingdom,NA,2021-01-12,64209 - Activities of other holding companies n.e.c.,,,
13159821,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-26,68209 - Other letting and operating of own or leased real estate,,,
13159292,CR7 6BS,Private Limited Company,Active,United Kingdom,NA,2021-01-26,47910 - Retail sale via mail order houses or via Internet,,,
NI675952,BT34 1DJ,Private Limited Company,Active,United Kingdom,NA,2021-01-27,47421 - Retail sale of mobile telephones,,,
13148917,SW11 3GP,Private Limited Company,Active,United Kingdom,NA,2021-01-21,70221 - Financial management,,,
13157437,WC2H 9JQ,Private Limited Company,Active,United Kingdom,NA,2021-01-25,"46160 - Agents involved in the sale of textiles, clothing, fur, footwear and leather goods",,,
13159536,M28 7DP,Private Limited Company,Active,United Kingdom,NA,2021-01-26,43320 - Joinery installation,,,
SC686656,DG2 8EW,Private Limited Company,Active,United Kingdom,NA,2021-01-21,68209 - Other letting and operating of own or leased real estate,,,
13125505,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-11,43210 - Electrical installation,,,
13149003,SP3 5LT,Private Limited Company,Active,United Kingdom,NA,2021-01-21,62090 - Other information technology service activities,,,
13119807,N12 0DR,Private Limited Company,Active,United Kingdom,NA,2021-01-07,99999 - Dormant Company,,,
13126715,SW8 4TU,Private Limited Company,Active,United Kingdom,NA,2021-01-11,81222 - Specialised cleaning services,81299 - Other cleaning services,,
13135562,SM4 6SG,Private Limited Company,Active,United Kingdom,NA,2021-01-14,43210 - Electrical installation,43290 - Other construction installation,,
13118277,CM16 4AQ,Private Limited Company,Active,United Kingdom,NA,2021-01-06,93199 - Other sports activities,,,
13163105,PL11 2HW,Private Limited Company,Active,United Kingdom,NA,2021-01-27,86220 - Specialists medical practice activities,,,
13166011,W6 0NB,Private Limited Company,Active,United Kingdom,NA,2021-01-28,68209 - Other letting and operating of own or leased real estate,,,
13151817,PR2 1PU,Private Limited Company,Active,United Kingdom,NA,2021-01-22,43210 - Electrical installation,46450 - Wholesale of perfume and cosmetics,49390 - Other passenger land transport,
13155715,SG17 5RJ,Private Limited Company,Active,United Kingdom,NA,2021-01-25,81300 - Landscape service activities,,,
13119692,EC1V 2NX,Private Limited Company,Active,United Kingdom,NA,2021-01-07,43210 - Electrical installation,,,
13159102,W1J 5BT,Private Limited Company,Active,United Kingdom,NA,2021-01-26,46420 - Wholesale of clothing and footwear,,,
13154672,EC2A 3AR,Private Limited Company,Active,United Kingdom,NA,2021-01-25,96090 - Other service activities n.e.c.,,,
13148891,TW9 1DH,Private Limited Company,Active,United Kingdom,NA,2021-01-21,62012 - Business and domestic software development,71122 - Engineering related scientific and technical consulting activities,"74909 - Other professional, scientific and technical activities n.e.c.",82990 - Other business support service activities n.e.c.
13113688,SK7 2EP,Private Limited Company,Active,United Kingdom,NA,2021-01-05,47910 - Retail sale via mail order houses or via Internet,"47990 - Other retail sale not in stores, stalls or markets",,
13118393,WR1 1RU,Private Limited Company,Active,United Kingdom,NA,2021-01-06,64209 - Activities of other holding companies n.e.c.,,,
13157935,N1 7GU,Private Limited Company,Active,United Kingdom,NA,2021-01-26,46900 - Non-specialised wholesale trade,,,
13109804,BD20 7JA,Private Limited Company,Active,United Kingdom,NA,2021-01-04,35130 - Distribution of electricity,,,
13148748,TW8 8FN,Private Limited Company,Active,United Kingdom,NA,2021-01-21,47789 - Other retail sale of new goods in specialised stores (not commercial art galleries and opticians),"47990 - Other retail sale not in stores, stalls or markets",84110 - General public administration activities,
